STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930628,0,200,117,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930629,0,217,111,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930630,0,239,128,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930701,0,211,133,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930702,10,211,128,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930703,0,211,128,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930704,0,228,106,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930705,0,217,133,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930706,0,206,139,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930707,0,244,94,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930708,0,261,122,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930709,0,194,106,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930710,0,211,106,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930711,0,194,133,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930712,0,194,117,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930713,0,206,133,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930714,0,206,139,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930715,13,200,128,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930716,15,189,133,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930717,8,211,133,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930718,0,267,122,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930719,46,200,144,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930720,53,189,133,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930721,30,211,133,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930722,38,206,144,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930723,30,206,139,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930724,0,178,133,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930725,0,228,133,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930726,0,244,122,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930727,0,289,133,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930728,41,200,150,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930729,76,200,128,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930730,0,256,117,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930731,0,289,133,233
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930801,0,300,178,244
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930802,0,328,189,256
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930803,0,372,206,289
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930804,0,367,200,250
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930805,0,322,172,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930806,0,250,183,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930807,0,233,139,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930808,0,244,161,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930809,0,250,156,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930810,0,244,144,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930811,0,250,128,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930812,0,211,139,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930813,0,183,144,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930814,5,189,139,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930815,3,211,139,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930816,3,206,150,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930817,0,256,128,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930818,0,294,128,222
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930819,5,283,178,228
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930820,13,228,161,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930821,0,250,144,189
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930822,0,294,128,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930823,13,222,144,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930824,5,183,100,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930825,0,206,83,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930826,0,261,111,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930827,0,239,117,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930828,0,217,117,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930829,0,278,117,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930830,0,300,144,228
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930831,0,294,194,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930901,0,250,133,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930902,0,311,133,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930903,0,300,144,183
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930904,0,233,139,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930905,0,239,144,200
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930906,0,317,150,250
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930907,0,322,161,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930908,0,317,167,211
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930909,0,317,150,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930910,0,306,144,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930911,0,200,111,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930912,0,217,122,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930913,0,267,111,206
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930914,0,206,150,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930915,0,211,133,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930916,0,250,106,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930917,0,244,111,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930918,0,183,89,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930919,0,178,111,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930920,0,167,94,94
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930921,0,211,72,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930922,0,233,94,150
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930923,0,256,94,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930924,0,206,94,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930925,0,233,106,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930926,0,300,128,194
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930927,0,289,122,172
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930928,0,272,117,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930929,0,306,117,222
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19930930,0,261,128,156
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931001,0,244,122,178
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931002,0,283,111,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931003,0,272,122,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931004,0,228,117,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931005,0,178,111,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931006,30,144,111,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931007,0,172,106,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931008,0,200,83,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931009,0,228,111,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931010,0,194,111,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931011,0,189,106,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931012,89,178,122,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931013,0,189,122,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931014,69,150,122,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931015,86,161,106,106
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931016,3,161,94,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931017,0,150,89,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931018,0,144,67,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931019,0,172,100,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931020,0,200,78,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931021,0,178,111,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931022,0,183,89,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931023,36,194,94,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931024,0,150,72,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931025,0,172,72,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931026,0,206,83,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931027,0,183,72,106
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931028,0,167,89,128
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931029,0,211,94,161
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931030,0,200,89,144
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931031,53,150,89,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931101,0,133,50,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931102,0,133,39,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931103,23,150,39,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931104,0,117,67,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931105,0,139,44,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931106,0,122,28,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931107,0,100,22,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931108,0,83,17,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931109,0,122,11,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931110,0,117,33,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931111,0,89,6,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931112,0,83,44,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931113,10,111,44,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931114,0,89,-6,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931115,8,78,0,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931116,0,94,44,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931117,53,89,39,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931118,5,83,28,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931119,0,78,39,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931120,0,50,22,22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931121,97,72,17,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931122,13,39,-22,-17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931123,0,6,-39,-39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931124,0,17,-50,-33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931125,0,11,-39,-22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931126,0,6,-33,-11
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931127,43,44,-17,17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931128,8,39,17,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931129,64,67,22,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931130,132,100,33,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931201,315,144,83,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931202,36,100,67,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931203,8,133,78,106
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931204,81,106,33,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931205,0,78,17,17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931206,13,61,6,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931207,216,94,44,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931208,259,94,61,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931209,112,167,72,167
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931210,305,194,67,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931211,122,94,33,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931212,3,89,33,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931213,13,106,61,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931214,71,78,61,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931215,0,83,56,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931216,0,89,17,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931217,0,72,-17,22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931218,0,33,-22,11
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931219,0,56,-6,17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931220,0,22,-22,22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931221,0,72,6,22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931222,0,22,-22,22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931223,0,44,-6,11
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931224,0,56,-28,17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931225,0,44,-33,6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931226,0,33,-11,0
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931227,0,72,-6,22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931228,0,44,22,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931229,0,44,22,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931230,142,89,28,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19931231,48,100,28,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940101,284,122,28,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940102,135,122,78,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940103,155,139,83,122
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940104,104,122,72,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940105,114,106,61,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940106,10,100,44,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940107,30,78,17,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940108,20,111,72,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940109,13,117,78,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940110,38,100,67,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940111,20,117,83,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940112,61,106,78,94
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940113,20,117,89,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940114,0,100,61,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940115,0,122,72,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940116,0,111,44,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940117,0,56,28,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940118,0,44,11,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940119,0,28,-6,6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940120,0,133,-6,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940121,5,117,33,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940122,84,111,72,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940123,86,106,67,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940124,76,89,33,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940125,0,44,17,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940126,0,39,22,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940127,0,56,28,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940128,0,111,22,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940129,0,111,6,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940130,0,106,-6,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940131,0,106,0,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940201,0,106,11,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940202,0,78,-11,17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940203,0,83,-22,6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940204,0,44,-33,6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940205,0,94,-11,6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940206,0,89,-22,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940207,0,56,-6,-6
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940208,0,39,-39,17
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940209,48,89,6,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940210,0,78,11,33
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940211,3,94,22,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940212,0,89,22,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940213,173,94,39,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940214,5,111,44,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940215,15,117,78,83
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940216,41,106,67,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940217,91,94,50,50
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940218,66,72,33,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940219,33,94,33,44
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940220,71,89,17,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940221,109,67,33,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940222,13,83,33,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940223,114,94,33,39
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940224,533,28,0,22
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940225,30,56,17,28
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940226,109,89,22,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940227,81,111,56,111
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940228,15,150,106,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940301,0,183,106,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940302,69,133,111,117
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940303,20,178,106,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940304,20,133,61,61
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940305,0,117,22,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940306,0,139,22,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940307,0,150,33,67
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940308,0,156,33,78
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940309,36,161,61,89
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940310,33,139,56,56
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940311,0,139,28,72
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940312,0,206,39,133
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940313,0,200,89,106
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940314,0,200,61,139
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940315,25,139,67,100
GHCND:USC00356749,PORTLAND KGW TV OR US,48.5,45.51667,-122.68333,19940316,51,106,67,78
